article_url,article_title,comment,sentiment,score,human_label
https://news.yahoo.co.jp/articles/878682d57aa723d70a4ad43028236aa52b0e59d1,「最高です」『ガンダム』お笑い芸人（55歳）のコスプレ姿に「すばらしい」「すき」と反響…愛あふれるコスプレ姿　お笑い芸人のなだぎ武さんが、マクドナルドと『機動戦士ガンダム』のコラボキャンペーンに合わせてSNSに投稿した、ガンダムのコスプ…マグミクスエンタメ総合4/17(金) 11:35,スラッガーさんの最後の食事はハンバーガーでしたね。こりゃ第二弾はスレッガー中尉だな。,positive,0.8358,neutral
https://news.yahoo.co.jp/articles/878682d57aa723d70a4ad43028236aa52b0e59d1,「最高です」『ガンダム』お笑い芸人（55歳）のコスプレ姿に「すばらしい」「すき」と反響…愛あふれるコスプレ姿　お笑い芸人のなだぎ武さんが、マクドナルドと『機動戦士ガンダム』のコラボキャンペーンに合わせてSNSに投稿した、ガンダムのコスプ…マグミクスエンタメ総合4/17(金) 11:35,"サウザーにギレンザビ
、、、要は銀河万丈が声当ててる人ですね",positive,0.6246,neutral
https://news.yahoo.co.jp/articles/878682d57aa723d70a4ad43028236aa52b0e59d1,「最高です」『ガンダム』お笑い芸人（55歳）のコスプレ姿に「すばらしい」「すき」と反響…愛あふれるコスプレ姿　お笑い芸人のなだぎ武さんが、マクドナルドと『機動戦士ガンダム』のコラボキャンペーンに合わせてSNSに投稿した、ガンダムのコスプ…マグミクスエンタメ総合4/17(金) 11:35,見た目全然違うんだけど、表情が面白いんでOKと言ってしまう,positive,0.8895,positive
https://news.yahoo.co.jp/articles/878682d57aa723d70a4ad43028236aa52b0e59d1,「最高です」『ガンダム』お笑い芸人（55歳）のコスプレ姿に「すばらしい」「すき」と反響…愛あふれるコスプレ姿　お笑い芸人のなだぎ武さんが、マクドナルドと『機動戦士ガンダム』のコラボキャンペーンに合わせてSNSに投稿した、ガンダムのコスプ…マグミクスエンタメ総合4/17(金) 11:35,次はサウザーでお願いします,neutral,0.75,neutral
https://news.yahoo.co.jp/articles/878682d57aa723d70a4ad43028236aa52b0e59d1,「最高です」『ガンダム』お笑い芸人（55歳）のコスプレ姿に「すばらしい」「すき」と反響…愛あふれるコスプレ姿　お笑い芸人のなだぎ武さんが、マクドナルドと『機動戦士ガンダム』のコラボキャンペーンに合わせてSNSに投稿した、ガンダムのコスプ…マグミクスエンタメ総合4/17(金) 11:35,そこは「食べよ国民！」じゃないのか,neutral,0.763,neutral
https://news.yahoo.co.jp/articles/878682d57aa723d70a4ad43028236aa52b0e59d1,「最高です」『ガンダム』お笑い芸人（55歳）のコスプレ姿に「すばらしい」「すき」と反響…愛あふれるコスプレ姿　お笑い芸人のなだぎ武さんが、マクドナルドと『機動戦士ガンダム』のコラボキャンペーンに合わせてSNSに投稿した、ガンダムのコスプ…マグミクスエンタメ総合4/17(金) 11:35,ギレンというよりはサウザーｗ,neutral,0.9103,neutral
https://news.yahoo.co.jp/articles/878682d57aa723d70a4ad43028236aa52b0e59d1,「最高です」『ガンダム』お笑い芸人（55歳）のコスプレ姿に「すばらしい」「すき」と反響…愛あふれるコスプレ姿　お笑い芸人のなだぎ武さんが、マクドナルドと『機動戦士ガンダム』のコラボキャンペーンに合わせてSNSに投稿した、ガンダムのコスプ…マグミクスエンタメ総合4/17(金) 11:35,坊やだかさっ,neutral,0.6357,neutral
https://news.yahoo.co.jp/articles/6b0c85aef4ce4feb435fa8404ae99f20b1ad23d1,「絶対行かなきゃ」マクドナルド、次回コラボの“最強のシルエット”が1200万表示　「待って嘘でしょ」「最強なのは間違いない」日本マクドナルドは4月16日、公式X（Twitter）に次回コラボキャラのシルエットを公開。「私は一向に構わんッ！」「こんな日が来るとは」などの声があがっています。ねとらぼライフ総合4/17(金) 10:03,アニメゲームのコラボばっかりで、バーガーやサイドの味も値段も量も満足感がもうない。24hやってる店が多いってだけであんまり行ってない。行く人は是非700個食べて欲しいね。,negative,0.6348,negative
https://news.yahoo.co.jp/articles/6b0c85aef4ce4feb435fa8404ae99f20b1ad23d1,「絶対行かなきゃ」マクドナルド、次回コラボの“最強のシルエット”が1200万表示　「待って嘘でしょ」「最強なのは間違いない」日本マクドナルドは4月16日、公式X（Twitter）に次回コラボキャラのシルエットを公開。「私は一向に構わんッ！」「こんな日が来るとは」などの声があがっています。ねとらぼライフ総合4/17(金) 10:03,"マクドナルドはグッズのないコラボしてるけど、話題性だけで利益にならないのでは？
GUNDAMコラボはせめて、限定品のガンプラは作らないと意味がないと思う。
転売ヤーにビビりすぎ！",negative,0.5505,neutral
https://news.yahoo.co.jp/articles/6b0c85aef4ce4feb435fa8404ae99f20b1ad23d1,「絶対行かなきゃ」マクドナルド、次回コラボの“最強のシルエット”が1200万表示　「待って嘘でしょ」「最強なのは間違いない」日本マクドナルドは4月16日、公式X（Twitter）に次回コラボキャラのシルエットを公開。「私は一向に構わんッ！」「こんな日が来るとは」などの声があがっています。ねとらぼライフ総合4/17(金) 10:03,ノベルティすら付かず包装紙やコップに絵がかかれるだけのコラボが続いてるがSNSとかで少しでも盛り上がれば意味あるんか？？,neutral,0.5529,negative
https://news.yahoo.co.jp/articles/6b0c85aef4ce4feb435fa8404ae99f20b1ad23d1,「絶対行かなきゃ」マクドナルド、次回コラボの“最強のシルエット”が1200万表示　「待って嘘でしょ」「最強なのは間違いない」日本マクドナルドは4月16日、公式X（Twitter）に次回コラボキャラのシルエットを公開。「私は一向に構わんッ！」「こんな日が来るとは」などの声があがっています。ねとらぼライフ総合4/17(金) 10:03,コラボをするのはいいけどそれに着いてくる景品がしょっぱい気がする。,negative,0.9639,negative
https://news.yahoo.co.jp/articles/6b0c85aef4ce4feb435fa8404ae99f20b1ad23d1,「絶対行かなきゃ」マクドナルド、次回コラボの“最強のシルエット”が1200万表示　「待って嘘でしょ」「最強なのは間違いない」日本マクドナルドは4月16日、公式X（Twitter）に次回コラボキャラのシルエットを公開。「私は一向に構わんッ！」「こんな日が来るとは」などの声があがっています。ねとらぼライフ総合4/17(金) 10:03,"これはマクドナルドがお金払って宣伝してんの？
毎回同じような内容と見出しなんだが…",neutral,0.7555,negative
https://news.yahoo.co.jp/articles/6b0c85aef4ce4feb435fa8404ae99f20b1ad23d1,「絶対行かなきゃ」マクドナルド、次回コラボの“最強のシルエット”が1200万表示　「待って嘘でしょ」「最強なのは間違いない」日本マクドナルドは4月16日、公式X（Twitter）に次回コラボキャラのシルエットを公開。「私は一向に構わんッ！」「こんな日が来るとは」などの声があがっています。ねとらぼライフ総合4/17(金) 10:03,渡辺銀次さんとのコラボグッズはまだですか？,neutral,0.7306,negative
https://news.yahoo.co.jp/articles/6b0c85aef4ce4feb435fa8404ae99f20b1ad23d1,「絶対行かなきゃ」マクドナルド、次回コラボの“最強のシルエット”が1200万表示　「待って嘘でしょ」「最強なのは間違いない」日本マクドナルドは4月16日、公式X（Twitter）に次回コラボキャラのシルエットを公開。「私は一向に構わんッ！」「こんな日が来るとは」などの声があがっています。ねとらぼライフ総合4/17(金) 10:03,コラボする度転売されるだけ,neutral,0.8464,negative
